biography,biography_50_characters,biography_75_words,count_objects,date,freebase:id,id,ideo:id,ima:id,lcnaf:id,ldm:id,moma:id,name,phm:id,superseded_by,supersedes,tms:id,ulan:id,url,vanda:id,viaf:id,walker:id,wikipedia:id,woe:country,woe:country_id
,,,1,founded 1743,,18054771,,,,,,Holiçs,,0,0,,,https://collection.cooperhewitt.org/people/18054771/,,,,,23424844,23424844
,,,1,,,18054791,,,,,,"Society of Shakers, RM Wagan & Co.",,0,0,,,https://collection.cooperhewitt.org/people/18054791/,,,,,,
"Collected Far Eastern ceramics. Moved to Saint-Amand-en-Puisay in 1902, where he worked until his death. Produced vases, cups, bowls, highly influenced by Eastern art. Produced stoneware versions of Rodin's sculptures.",,,1,1861–1920,,18054797,,,,,,Paul Jeanneney,,0,0,,,https://collection.cooperhewitt.org/people/18054797/,,,,,,
,,,2,b. 1957,,18054765,,,,,,Richard Holloway,,0,0,,,https://collection.cooperhewitt.org/people/18054765/,,,,,23424975,23424975
,,,34,,,18054715,,,,,,Xenia Cage,,0,0,,,https://collection.cooperhewitt.org/people/18054715/,,,,,,
,,,1,1696–1775,,18054755,,,,,,Johann Gregor Herold,,0,0,,,https://collection.cooperhewitt.org/people/18054755/,,,,,23424829,23424829
,,,6,1902–1973,,18054773,,,,,,Goran Hongell,,0,0,,,https://collection.cooperhewitt.org/people/18054773/,,,,,23424812,23424812
,,,1,,,18054747,,,,,,Jacobus Helchis,,0,0,,,https://collection.cooperhewitt.org/people/18054747/,,,,,,
"Fybel studied at the Academy of Applied Arts, in Berlin, she then studied ceramics in the city of Lorch am Rhein. Designed carpets in Mainz am Rhein.",,,10,"Germany, 1890–1969",,18046127,,,,,,Julia Fybel,,0,0,,,https://collection.cooperhewitt.org/people/18046127/,,,,,,
Anna graduated from the Academy of Fine Arts in Warsaw. She taught painting and tapestry between 1957 and 1963.,,,1,"Polish, b. 1938",,18046121,,,,,,Ana Urbanowicz-Krowacka,,0,0,,,https://collection.cooperhewitt.org/people/18046121/,,,,,,
,,,2,,,18046195,,,,,,Roger Chapin,,0,0,,,https://collection.cooperhewitt.org/people/18046195/,,,,,,
"Trude Guermonprez started weaving in Halle, Germany at the Municipal School of Arts and Crafts. Her family emigrated to the United States in 1939. After war, Trude did freelance work in Holland, where her husband, photographer Paul Guermonprez, was killed while serving in the Dutch Underground. Six years of weaving in a Dutch rug shop preceded her coming to America, at the invitation of Anni Albers, to teach at Black Mountain College, and later to northern California to join her friend, Marguerite Wildenhain, at Pond Farm Workshops in a producing-teaching cooperative in Guerneville.Then, she moved to San Francisco with her new husband, the craftsman-builder John Elsesser, and worked there becoming Chairman of the Craft Department at The California College of Arts and Crafts. In Studio One at the Oakland College she helped young people approach her artistry.Though she has designed fabrics for New York textile manufacturers, her works were mainly custom produced for architects and individuals.
Speaking of her own work, ""I feel that wall hangings don't have to be as demanding or as provocative as paintings...they can just be something on which to rest and refresh the eye...to give a pleasant feeling to a wall"".",,,122,"American, b. Germany, 1910–1976",,18046169,,,,,,Trude Guermonprez,,0,0,,,https://collection.cooperhewitt.org/people/18046169/,,,,,23424977,23424977
,,,1,1927,,18046141,,,,,,Herter-Dalton Looms,,0,0,,,https://collection.cooperhewitt.org/people/18046141/,,,,,,
,,,2,,,18046177,,,,,,W.G.J. Ramaer & Co.,,0,0,,,https://collection.cooperhewitt.org/people/18046177/,,,,,,
,,,1,,,18046189,,,,,,Anton Refregier,,0,0,,,https://collection.cooperhewitt.org/people/18046189/,,,,,,
,,,3,1967,,18046163,,,,,,Alistair McAuley,,0,0,,,https://collection.cooperhewitt.org/people/18046163/,,,,,23424975,23424975
,,,24,"New York, 1879 - 1907",,18046183,,,,,,Associated American Artists,,0,0,,,https://collection.cooperhewitt.org/people/18046183/,,,,,23424977,23424977
"Marion Dorn studied at Stanford University. In 1924, she moved to England to establish her career as a textile designer. The year before, she had visited Paris with Ruth Reeves and met her future husband, Edward McKnight Kauffer. While her most prolific work was textiles in the form of hangings, carpeting and rugs, she is also known to have produced wallpaper, graphics, and illustrations. In 1934 she founded her own company and received commissions from major clients, such as the luxury hotels the Berkeley of London and the London Savoy, as well as ocean liners.",,,8,"American, active in England, 1896–1964",,18046153,,,,,,Marion Dorn Kauffer,,0,0,,,https://collection.cooperhewitt.org/people/18046153/,,,,,23424977,23424977
,,,3,"Dutch, 1866 - 1951",,18046175,,,,,,Theodoor Willem Nieuwenhuis,,0,0,,,https://collection.cooperhewitt.org/people/18046175/,,,,,23424909,23424909
,,,1,,,18046123,,,,,,Sroldz. Zrzeszenie Chalupn,,0,0,,,https://collection.cooperhewitt.org/people/18046123/,,,,,,
,,,1,,,18046103,,,,,,Sotiba Simpafric,,0,0,,,https://collection.cooperhewitt.org/people/18046103/,,,,,,
,,,2,,,18046113,,,,,,Muller-Zell GmgH & Co. KG,,0,0,,,https://collection.cooperhewitt.org/people/18046113/,,,,,,
Mary Ellen Crisp was best known for her pictorial embroidered murals.,,,5,1896–1973,,18046129,,,,,,Mary Ellen Crisp,,0,0,,,https://collection.cooperhewitt.org/people/18046129/,,,,,,
"Eastwood received her MA from the Royal College of Art. She began her career weaving textiles in London. Today she resides in her hometown of Huddersfield, England, in West Yorkshire. There, she makes all of her pieces and stamps them “Made in Huddersfield.” She has taught in several colleges and universities, including the Royal College of Art, Chelsea College of Art and Design, and St. Martins School of Art and Design. Her primary interests are structured woven textiles and bold colors and combinations; she enjoys representing new and old technologies in her works.",,,1,,,18046179,,,,,,Jane Eastwood,,0,0,,,https://collection.cooperhewitt.org/people/18046179/,,,,,23424975,23424975
,,,1,,,18046185,,,,,,Tom Vroman,,0,0,,,https://collection.cooperhewitt.org/people/18046185/,,,,,,
"Honda is a designer in Kawashima Selkon and produced a collection of woven curtains. She has collaborated with other major Japanese designers. In 1996, 1997, and 1998, Honda won the Japan Craft Exhibition prize.",,,2,,,18046107,,,,,,Sumiko Honda,,0,0,,,https://collection.cooperhewitt.org/people/18046107/,,,,,,
,,,28,"American, 1913 – 1995",,18046135,,,,,,Robert D. Sailors,,0,0,,,https://collection.cooperhewitt.org/people/18046135/,,,,,23424977,23424977
,,,5,"American, 1938 - 1969",,18046101,,,,,,Folly Cove Designers,,0,0,,,https://collection.cooperhewitt.org/people/18046101/,,,,,23424977,23424977
,,,1,,,18046137,,,,,,Arthur Gordon Smith,,0,0,,,https://collection.cooperhewitt.org/people/18046137/,,,,,,
,,,1,1892 - 1982,,18046139,,,,,,Mrs. Nadea Dragonette Loftus,,0,0,,,https://collection.cooperhewitt.org/people/18046139/,,,,,,
"Lenore Tawney attended the Institute of Design in Chicago in 1946-47 where she studied weaving. She experimented with open warp weavings that she produced with linens, wools and silks. Tawney liked to arrange irregularly shaped weavings as sculpture in the middle of a room rather than on the wall. In 1964, she began creating collages and assemblages, combining natural elements, such as shells and feathers, into her weavings. She received the American Craft Council’s Gold Medal in 1987.",,,12,"American, 1907–2007",,18046125,,,,,,Lenore Tawney,,0,0,,,https://collection.cooperhewitt.org/people/18046125/,,,,,23424977,23424977
,,,3,,,18046105,,,,,,Ken Done,,0,0,,,https://collection.cooperhewitt.org/people/18046105/,,,,,,
,,,1,1887 – 1948,,18046151,,,,,,F. Gregory Brown,,0,0,,,https://collection.cooperhewitt.org/people/18046151/,,,,,,
,,,2,,,18046111,,,,,,Kawashima Textile Manufacturers Ltd,,0,0,,,https://collection.cooperhewitt.org/people/18046111/,,,,,,
"Kawakubo founded Comme des Garçons in 1973 and opened her first boutique in Tokyo in 1975. A self-taught designer, she established herself at the forefront of the avant-garde. Her designs are considered conceptual and intellectual with frayed edges, wrapped fabrics, and fashion forward silhouettes.",,,5,"Japanese, 1942",,18046133,,,,,,Rei Kawakubo,,0,0,,,https://collection.cooperhewitt.org/people/18046133/,,,,,23424856,23424856
,,,1,,,18046199,,,,,,Howard Low,,0,0,,,https://collection.cooperhewitt.org/people/18046199/,,,,,,
Designed fabrics for Associated American Artists.,,,1,,,18046187,,,,,,Charlotte Sternberg,,0,0,,,https://collection.cooperhewitt.org/people/18046187/,,,,,23424977,23424977
,,,1,1806,,18046181,,,,,,Thierry Miegs,,0,0,,,https://collection.cooperhewitt.org/people/18046181/,,,,,,
"Louise Phillips is an illustrator and textile designer. She lives in Toronto, Ontario. She designed fabrics for Associated American Artists.",,,1,,,18046193,,,,,,Louise Phillips,,0,0,,,https://collection.cooperhewitt.org/people/18046193/,,,,,,
,,,1,1888 – 1972,,18046157,,,,,,Arthur H. Lee & Sons Ltd.,,0,0,,,https://collection.cooperhewitt.org/people/18046157/,,,,,,
"A jewelry and textile designer, who began experimenting with untraditional materials, such as cloth, paper, and PVC.",,,3,,,18046143,,,,,,Beppe Kessler,,0,0,,,https://collection.cooperhewitt.org/people/18046143/,,,,,23424909,23424909
She was a pattern designer in the 1990s for Sweden’s Kinnasand company.,,,1,,,18046145,,,,,,Noriko Hiroshige,,0,0,,,https://collection.cooperhewitt.org/people/18046145/,,,,,,
,,,1,,,18046119,,,,,,Helene van Gent,,0,0,,,https://collection.cooperhewitt.org/people/18046119/,,,,,,
,,,1,,,18046167,,,,,,"Seteria Bianchi, S.r.l.",,0,0,,,https://collection.cooperhewitt.org/people/18046167/,,,,,,
,,,2,,,18046109,,,,,,Mr. Tsuyoshi Matsumoto,,0,0,,,https://collection.cooperhewitt.org/people/18046109/,,,,,,
,,,7,,,18046171,,,,,,Owens Corning Fiberglass,,0,0,,,https://collection.cooperhewitt.org/people/18046171/,,,,,,
,,,2,,,18046191,,,,,,Albert John Pucci,,0,0,,,https://collection.cooperhewitt.org/people/18046191/,,,,,,
,,,2,,,18046197,,,,,,John Hull,,0,0,,,https://collection.cooperhewitt.org/people/18046197/,,,,,,
,,,1,,,18046165,,,,,,Robert et Cie,,0,0,,,https://collection.cooperhewitt.org/people/18046165/,,,,,,
"Garsveden attended the Gothenburg School of Art, formerly Hovedskous målarskola in Gothenburg, Sweden, 1980-82; and later the School of Design and Crafts at the University of Gothenburg, 1983-88. Most recently, she began designing for Ikea; her works can be seen in public settings and have been shown in many exhibitions worldwide.",,,2,,,18046115,,,,,,Lisel Garsveden,,0,0,,,https://collection.cooperhewitt.org/people/18046115/,,,,,23424954,23424954
,,,1,1864 – 1945,,18046173,,,,,,Lion Cachet,,0,0,,,https://collection.cooperhewitt.org/people/18046173/,,,,,,
,,,2,,,18046147,,,,,,Said Shohreh,,0,0,,,https://collection.cooperhewitt.org/people/18046147/,,,,,,
,,,1,,,18060927,,,,,,Grace Lincoln,,0,0,,,https://collection.cooperhewitt.org/people/18060927/,,,,,,
,,,1,"Japanese, 1793 – 1854",,18060995,,,,,,Utagawa Kuninao,,0,0,,,https://collection.cooperhewitt.org/people/18060995/,,,,,23424856,23424856
,,,1,,,18060949,,,,,,Elliot Rabner,,0,0,,,https://collection.cooperhewitt.org/people/18060949/,,,,,,
,,,1,,,18060941,,,,,,Thomas Suria,,0,0,,,https://collection.cooperhewitt.org/people/18060941/,,,,,,
,,,1,,,18060977,,,,,,Saloman Coster,,0,0,,,https://collection.cooperhewitt.org/people/18060977/,,,,,,
,,,1,"Japanese, 1769 – 1825",,18060989,,,,,,Utagawa Toyokuni,,0,0,,,https://collection.cooperhewitt.org/people/18060989/,,,,,23424856,23424856
,,,1,"French, active 1778 - 1806",,18060983,,,,,,Claude-Pierre Pottier,,0,0,,,https://collection.cooperhewitt.org/people/18060983/,,,,,23424819,23424819
,,,1,,,18060953,,,,,,Mrs. Sonia List,,0,0,,,https://collection.cooperhewitt.org/people/18060953/,,,,,,
,,,1,"Venice, California, USA",,18060903,,,,,,New City Editions,,0,0,,,https://collection.cooperhewitt.org/people/18060903/,,,,,23424977,23424977
,,,1,,,18060913,,,,,,Mr. Richard Weinreich,,0,0,,,https://collection.cooperhewitt.org/people/18060913/,,,,,,
"1798-1870, rome Italy. Known for his micromosaics and his cameos located on Piazza di Spagna.",,,1,1798 - 1870,,18060929,,,,,,Antonio Civilotti,,0,0,,,https://collection.cooperhewitt.org/people/18060929/,,,,,23424853,23424853
,,,4,,,18060979,,,,,,Martha Landman,,0,0,,,https://collection.cooperhewitt.org/people/18060979/,,,,,,
,,,1,"Japanese, 1724 – 1770",,18060985,,,,,,Suzuki Harunobu,,0,0,,,https://collection.cooperhewitt.org/people/18060985/,,,,,23424856,23424856
,,,3,,,18060907,,,,,,Eugenio Agneni,,0,0,,,https://collection.cooperhewitt.org/people/18060907/,,,,,,
,,,1,,,18060937,,,,,,Elizabeth Akerley Richardson,,0,0,,,https://collection.cooperhewitt.org/people/18060937/,,,,,,
,,,1,,,18060931,,,,,,Evelyn A. Pitshke,,0,0,,,https://collection.cooperhewitt.org/people/18060931/,,,,,,
,,,1,,,18060939,,,,,,F. Dupre,,0,0,,,https://collection.cooperhewitt.org/people/18060939/,,,,,,
,,,20,"American, b. 1953",,18060905,,,,,,Ted Muehling,,0,0,,,https://collection.cooperhewitt.org/people/18060905/,,,,,23424977,23424977
"Marga Praxmarer is a jewelry designer. She earned an MFA from RISD. She completed an apprenticeship in Switzerland and then opened her own studio, first in Lugano and later in Philadelphia. She has exhibited in both cities and competed in international competitions.",,,1,"American, b. 1954",,18060951,,,,,,Marga Praxmarer,,0,0,,,https://collection.cooperhewitt.org/people/18060951/,,,,,23424977,23424977
,,,1,,,18060911,,,,,,Mrs. Marvin Rosen,,0,0,,,https://collection.cooperhewitt.org/people/18060911/,,,,,,
,,,1,,,18060933,,,,,,Mrs. Frank G. Wright,,0,0,,,https://collection.cooperhewitt.org/people/18060933/,,,,,,
,,,1,"Swiss, 1711 - 1786",,18060999,,,,,,Johann Martin Heinrici,,0,0,,,https://collection.cooperhewitt.org/people/18060999/,,,,,23424957,23424957
,,,1,"Japanese, 1754 – 1806",,18060987,,,,,,Kitagawa Utamaro,,0,0,,,https://collection.cooperhewitt.org/people/18060987/,,,,,23424856,23424856
,,,1,,,18060981,,,,,,Louis Feron,,0,0,,,https://collection.cooperhewitt.org/people/18060981/,,,,,,
,,,1,Italian,,18060957,,,,,,A. Spinazzi,,0,0,,,https://collection.cooperhewitt.org/people/18060957/,,,,,23424853,23424853
,,,1,,,18060909,,,,,,Marguerite Stix,,0,0,,,https://collection.cooperhewitt.org/people/18060909/,,,,,,
,,,5,"Japanese, 1790 – 1848",,18060991,,,,,,Keisei Eisen,,0,0,,,https://collection.cooperhewitt.org/people/18060991/,,,,,23424856,23424856
